sample_id,official_split,image_relpath,map_relpath
555582,val,images/images/val/COCO_val2014_000000555582.jpg,maps/val/COCO_val2014_000000555582.png
555648,val,images/images/val/COCO_val2014_000000555648.jpg,maps/val/COCO_val2014_000000555648.png
555848,val,images/images/val/COCO_val2014_000000555848.jpg,maps/val/COCO_val2014_000000555848.png
555898,val,images/images/val/COCO_val2014_000000555898.jpg,maps/val/COCO_val2014_000000555898.png
555904,val,images/images/val/COCO_val2014_000000555904.jpg,maps/val/COCO_val2014_000000555904.png
555905,val,images/images/val/COCO_val2014_000000555905.jpg,maps/val/COCO_val2014_000000555905.png
555953,val,images/images/val/COCO_val2014_000000555953.jpg,maps/val/COCO_val2014_000000555953.png
556073,val,images/images/val/COCO_val2014_000000556073.jpg,maps/val/COCO_val2014_000000556073.png
556120,val,images/images/val/COCO_val2014_000000556120.jpg,maps/val/COCO_val2014_000000556120.png
556420,val,images/images/val/COCO_val2014_000000556420.jpg,maps/val/COCO_val2014_000000556420.png
556462,val,images/images/val/COCO_val2014_000000556462.jpg,maps/val/COCO_val2014_000000556462.png
556597,val,images/images/val/COCO_val2014_000000556597.jpg,maps/val/COCO_val2014_000000556597.png
556703,val,images/images/val/COCO_val2014_000000556703.jpg,maps/val/COCO_val2014_000000556703.png
556758,val,images/images/val/COCO_val2014_000000556758.jpg,maps/val/COCO_val2014_000000556758.png
556980,val,images/images/val/COCO_val2014_000000556980.jpg,maps/val/COCO_val2014_000000556980.png
557117,val,images/images/val/COCO_val2014_000000557117.jpg,maps/val/COCO_val2014_000000557117.png
557150,val,images/images/val/COCO_val2014_000000557150.jpg,maps/val/COCO_val2014_000000557150.png
557163,val,images/images/val/COCO_val2014_000000557163.jpg,maps/val/COCO_val2014_000000557163.png
557172,val,images/images/val/COCO_val2014_000000557172.jpg,maps/val/COCO_val2014_000000557172.png
557324,val,images/images/val/COCO_val2014_000000557324.jpg,maps/val/COCO_val2014_000000557324.png
557517,val,images/images/val/COCO_val2014_000000557517.jpg,maps/val/COCO_val2014_000000557517.png
557552,val,images/images/val/COCO_val2014_000000557552.jpg,maps/val/COCO_val2014_000000557552.png
557633,val,images/images/val/COCO_val2014_000000557633.jpg,maps/val/COCO_val2014_000000557633.png
557679,val,images/images/val/COCO_val2014_000000557679.jpg,maps/val/COCO_val2014_000000557679.png
55768,val,images/images/val/COCO_val2014_000000055768.jpg,maps/val/COCO_val2014_000000055768.png
557780,val,images/images/val/COCO_val2014_000000557780.jpg,maps/val/COCO_val2014_000000557780.png
557923,val,images/images/val/COCO_val2014_000000557923.jpg,maps/val/COCO_val2014_000000557923.png
557926,val,images/images/val/COCO_val2014_000000557926.jpg,maps/val/COCO_val2014_000000557926.png
557977,val,images/images/val/COCO_val2014_000000557977.jpg,maps/val/COCO_val2014_000000557977.png
558013,val,images/images/val/COCO_val2014_000000558013.jpg,maps/val/COCO_val2014_000000558013.png
558114,val,images/images/val/COCO_val2014_000000558114.jpg,maps/val/COCO_val2014_000000558114.png
558171,val,images/images/val/COCO_val2014_000000558171.jpg,maps/val/COCO_val2014_000000558171.png
558234,val,images/images/val/COCO_val2014_000000558234.jpg,maps/val/COCO_val2014_000000558234.png
558449,val,images/images/val/COCO_val2014_000000558449.jpg,maps/val/COCO_val2014_000000558449.png
558457,val,images/images/val/COCO_val2014_000000558457.jpg,maps/val/COCO_val2014_000000558457.png
558483,val,images/images/val/COCO_val2014_000000558483.jpg,maps/val/COCO_val2014_000000558483.png
558498,val,images/images/val/COCO_val2014_000000558498.jpg,maps/val/COCO_val2014_000000558498.png
558539,val,images/images/val/COCO_val2014_000000558539.jpg,maps/val/COCO_val2014_000000558539.png
558558,val,images/images/val/COCO_val2014_000000558558.jpg,maps/val/COCO_val2014_000000558558.png
558587,val,images/images/val/COCO_val2014_000000558587.jpg,maps/val/COCO_val2014_000000558587.png
558608,val,images/images/val/COCO_val2014_000000558608.jpg,maps/val/COCO_val2014_000000558608.png
558633,val,images/images/val/COCO_val2014_000000558633.jpg,maps/val/COCO_val2014_000000558633.png
558635,val,images/images/val/COCO_val2014_000000558635.jpg,maps/val/COCO_val2014_000000558635.png
558645,val,images/images/val/COCO_val2014_000000558645.jpg,maps/val/COCO_val2014_000000558645.png
558671,val,images/images/val/COCO_val2014_000000558671.jpg,maps/val/COCO_val2014_000000558671.png
558677,val,images/images/val/COCO_val2014_000000558677.jpg,maps/val/COCO_val2014_000000558677.png
55868,val,images/images/val/COCO_val2014_000000055868.jpg,maps/val/COCO_val2014_000000055868.png
558864,val,images/images/val/COCO_val2014_000000558864.jpg,maps/val/COCO_val2014_000000558864.png
558992,val,images/images/val/COCO_val2014_000000558992.jpg,maps/val/COCO_val2014_000000558992.png
559247,val,images/images/val/COCO_val2014_000000559247.jpg,maps/val/COCO_val2014_000000559247.png
559277,val,images/images/val/COCO_val2014_000000559277.jpg,maps/val/COCO_val2014_000000559277.png
559312,val,images/images/val/COCO_val2014_000000559312.jpg,maps/val/COCO_val2014_000000559312.png
559348,val,images/images/val/COCO_val2014_000000559348.jpg,maps/val/COCO_val2014_000000559348.png
559364,val,images/images/val/COCO_val2014_000000559364.jpg,maps/val/COCO_val2014_000000559364.png
559440,val,images/images/val/COCO_val2014_000000559440.jpg,maps/val/COCO_val2014_000000559440.png
559550,val,images/images/val/COCO_val2014_000000559550.jpg,maps/val/COCO_val2014_000000559550.png
559837,val,images/images/val/COCO_val2014_000000559837.jpg,maps/val/COCO_val2014_000000559837.png
5599,val,images/images/val/COCO_val2014_000000005599.jpg,maps/val/COCO_val2014_000000005599.png
559950,val,images/images/val/COCO_val2014_000000559950.jpg,maps/val/COCO_val2014_000000559950.png
559956,val,images/images/val/COCO_val2014_000000559956.jpg,maps/val/COCO_val2014_000000559956.png
560010,val,images/images/val/COCO_val2014_000000560010.jpg,maps/val/COCO_val2014_000000560010.png
56002,val,images/images/val/COCO_val2014_000000056002.jpg,maps/val/COCO_val2014_000000056002.png
560178,val,images/images/val/COCO_val2014_000000560178.jpg,maps/val/COCO_val2014_000000560178.png
560222,val,images/images/val/COCO_val2014_000000560222.jpg,maps/val/COCO_val2014_000000560222.png
560256,val,images/images/val/COCO_val2014_000000560256.jpg,maps/val/COCO_val2014_000000560256.png
560298,val,images/images/val/COCO_val2014_000000560298.jpg,maps/val/COCO_val2014_000000560298.png
560365,val,images/images/val/COCO_val2014_000000560365.jpg,maps/val/COCO_val2014_000000560365.png
560470,val,images/images/val/COCO_val2014_000000560470.jpg,maps/val/COCO_val2014_000000560470.png
560474,val,images/images/val/COCO_val2014_000000560474.jpg,maps/val/COCO_val2014_000000560474.png
56070,val,images/images/val/COCO_val2014_000000056070.jpg,maps/val/COCO_val2014_000000056070.png
560721,val,images/images/val/COCO_val2014_000000560721.jpg,maps/val/COCO_val2014_000000560721.png
560744,val,images/images/val/COCO_val2014_000000560744.jpg,maps/val/COCO_val2014_000000560744.png
560756,val,images/images/val/COCO_val2014_000000560756.jpg,maps/val/COCO_val2014_000000560756.png
561004,val,images/images/val/COCO_val2014_000000561004.jpg,maps/val/COCO_val2014_000000561004.png
561116,val,images/images/val/COCO_val2014_000000561116.jpg,maps/val/COCO_val2014_000000561116.png
561128,val,images/images/val/COCO_val2014_000000561128.jpg,maps/val/COCO_val2014_000000561128.png
56129,val,images/images/val/COCO_val2014_000000056129.jpg,maps/val/COCO_val2014_000000056129.png
561336,val,images/images/val/COCO_val2014_000000561336.jpg,maps/val/COCO_val2014_000000561336.png
561366,val,images/images/val/COCO_val2014_000000561366.jpg,maps/val/COCO_val2014_000000561366.png
561393,val,images/images/val/COCO_val2014_000000561393.jpg,maps/val/COCO_val2014_000000561393.png
561403,val,images/images/val/COCO_val2014_000000561403.jpg,maps/val/COCO_val2014_000000561403.png
561619,val,images/images/val/COCO_val2014_000000561619.jpg,maps/val/COCO_val2014_000000561619.png
5617,val,images/images/val/COCO_val2014_000000005617.jpg,maps/val/COCO_val2014_000000005617.png
561745,val,images/images/val/COCO_val2014_000000561745.jpg,maps/val/COCO_val2014_000000561745.png
561780,val,images/images/val/COCO_val2014_000000561780.jpg,maps/val/COCO_val2014_000000561780.png
561783,val,images/images/val/COCO_val2014_000000561783.jpg,maps/val/COCO_val2014_000000561783.png
561889,val,images/images/val/COCO_val2014_000000561889.jpg,maps/val/COCO_val2014_000000561889.png
561958,val,images/images/val/COCO_val2014_000000561958.jpg,maps/val/COCO_val2014_000000561958.png
562084,val,images/images/val/COCO_val2014_000000562084.jpg,maps/val/COCO_val2014_000000562084.png
562289,val,images/images/val/COCO_val2014_000000562289.jpg,maps/val/COCO_val2014_000000562289.png
562557,val,images/images/val/COCO_val2014_000000562557.jpg,maps/val/COCO_val2014_000000562557.png
562622,val,images/images/val/COCO_val2014_000000562622.jpg,maps/val/COCO_val2014_000000562622.png
562632,val,images/images/val/COCO_val2014_000000562632.jpg,maps/val/COCO_val2014_000000562632.png
562803,val,images/images/val/COCO_val2014_000000562803.jpg,maps/val/COCO_val2014_000000562803.png
562818,val,images/images/val/COCO_val2014_000000562818.jpg,maps/val/COCO_val2014_000000562818.png
562856,val,images/images/val/COCO_val2014_000000562856.jpg,maps/val/COCO_val2014_000000562856.png
56288,val,images/images/val/COCO_val2014_000000056288.jpg,maps/val/COCO_val2014_000000056288.png
562906,val,images/images/val/COCO_val2014_000000562906.jpg,maps/val/COCO_val2014_000000562906.png
563009,val,images/images/val/COCO_val2014_000000563009.jpg,maps/val/COCO_val2014_000000563009.png
563056,val,images/images/val/COCO_val2014_000000563056.jpg,maps/val/COCO_val2014_000000563056.png
563067,val,images/images/val/COCO_val2014_000000563067.jpg,maps/val/COCO_val2014_000000563067.png
56326,val,images/images/val/COCO_val2014_000000056326.jpg,maps/val/COCO_val2014_000000056326.png
563403,val,images/images/val/COCO_val2014_000000563403.jpg,maps/val/COCO_val2014_000000563403.png
56344,val,images/images/val/COCO_val2014_000000056344.jpg,maps/val/COCO_val2014_000000056344.png
563615,val,images/images/val/COCO_val2014_000000563615.jpg,maps/val/COCO_val2014_000000563615.png
563871,val,images/images/val/COCO_val2014_000000563871.jpg,maps/val/COCO_val2014_000000563871.png
563909,val,images/images/val/COCO_val2014_000000563909.jpg,maps/val/COCO_val2014_000000563909.png
564129,val,images/images/val/COCO_val2014_000000564129.jpg,maps/val/COCO_val2014_000000564129.png
564166,val,images/images/val/COCO_val2014_000000564166.jpg,maps/val/COCO_val2014_000000564166.png
564197,val,images/images/val/COCO_val2014_000000564197.jpg,maps/val/COCO_val2014_000000564197.png
56430,val,images/images/val/COCO_val2014_000000056430.jpg,maps/val/COCO_val2014_000000056430.png
56433,val,images/images/val/COCO_val2014_000000056433.jpg,maps/val/COCO_val2014_000000056433.png
564352,val,images/images/val/COCO_val2014_000000564352.jpg,maps/val/COCO_val2014_000000564352.png
564489,val,images/images/val/COCO_val2014_000000564489.jpg,maps/val/COCO_val2014_000000564489.png
564572,val,images/images/val/COCO_val2014_000000564572.jpg,maps/val/COCO_val2014_000000564572.png
564612,val,images/images/val/COCO_val2014_000000564612.jpg,maps/val/COCO_val2014_000000564612.png
564629,val,images/images/val/COCO_val2014_000000564629.jpg,maps/val/COCO_val2014_000000564629.png
564743,val,images/images/val/COCO_val2014_000000564743.jpg,maps/val/COCO_val2014_000000564743.png
564820,val,images/images/val/COCO_val2014_000000564820.jpg,maps/val/COCO_val2014_000000564820.png
564830,val,images/images/val/COCO_val2014_000000564830.jpg,maps/val/COCO_val2014_000000564830.png
564934,val,images/images/val/COCO_val2014_000000564934.jpg,maps/val/COCO_val2014_000000564934.png
564936,val,images/images/val/COCO_val2014_000000564936.jpg,maps/val/COCO_val2014_000000564936.png
565031,val,images/images/val/COCO_val2014_000000565031.jpg,maps/val/COCO_val2014_000000565031.png
565034,val,images/images/val/COCO_val2014_000000565034.jpg,maps/val/COCO_val2014_000000565034.png
565043,val,images/images/val/COCO_val2014_000000565043.jpg,maps/val/COCO_val2014_000000565043.png
565085,val,images/images/val/COCO_val2014_000000565085.jpg,maps/val/COCO_val2014_000000565085.png
565395,val,images/images/val/COCO_val2014_000000565395.jpg,maps/val/COCO_val2014_000000565395.png
565405,val,images/images/val/COCO_val2014_000000565405.jpg,maps/val/COCO_val2014_000000565405.png
565479,val,images/images/val/COCO_val2014_000000565479.jpg,maps/val/COCO_val2014_000000565479.png
565485,val,images/images/val/COCO_val2014_000000565485.jpg,maps/val/COCO_val2014_000000565485.png
565563,val,images/images/val/COCO_val2014_000000565563.jpg,maps/val/COCO_val2014_000000565563.png
565575,val,images/images/val/COCO_val2014_000000565575.jpg,maps/val/COCO_val2014_000000565575.png
565582,val,images/images/val/COCO_val2014_000000565582.jpg,maps/val/COCO_val2014_000000565582.png
565635,val,images/images/val/COCO_val2014_000000565635.jpg,maps/val/COCO_val2014_000000565635.png
56567,val,images/images/val/COCO_val2014_000000056567.jpg,maps/val/COCO_val2014_000000056567.png
565693,val,images/images/val/COCO_val2014_000000565693.jpg,maps/val/COCO_val2014_000000565693.png
565781,val,images/images/val/COCO_val2014_000000565781.jpg,maps/val/COCO_val2014_000000565781.png
566049,val,images/images/val/COCO_val2014_000000566049.jpg,maps/val/COCO_val2014_000000566049.png
566324,val,images/images/val/COCO_val2014_000000566324.jpg,maps/val/COCO_val2014_000000566324.png
566364,val,images/images/val/COCO_val2014_000000566364.jpg,maps/val/COCO_val2014_000000566364.png
566502,val,images/images/val/COCO_val2014_000000566502.jpg,maps/val/COCO_val2014_000000566502.png
566576,val,images/images/val/COCO_val2014_000000566576.jpg,maps/val/COCO_val2014_000000566576.png
566651,val,images/images/val/COCO_val2014_000000566651.jpg,maps/val/COCO_val2014_000000566651.png
566672,val,images/images/val/COCO_val2014_000000566672.jpg,maps/val/COCO_val2014_000000566672.png
566941,val,images/images/val/COCO_val2014_000000566941.jpg,maps/val/COCO_val2014_000000566941.png
567118,val,images/images/val/COCO_val2014_000000567118.jpg,maps/val/COCO_val2014_000000567118.png
567205,val,images/images/val/COCO_val2014_000000567205.jpg,maps/val/COCO_val2014_000000567205.png
56724,val,images/images/val/COCO_val2014_000000056724.jpg,maps/val/COCO_val2014_000000056724.png
567494,val,images/images/val/COCO_val2014_000000567494.jpg,maps/val/COCO_val2014_000000567494.png
56752,val,images/images/val/COCO_val2014_000000056752.jpg,maps/val/COCO_val2014_000000056752.png
567535,val,images/images/val/COCO_val2014_000000567535.jpg,maps/val/COCO_val2014_000000567535.png
567636,val,images/images/val/COCO_val2014_000000567636.jpg,maps/val/COCO_val2014_000000567636.png
567708,val,images/images/val/COCO_val2014_000000567708.jpg,maps/val/COCO_val2014_000000567708.png
567740,val,images/images/val/COCO_val2014_000000567740.jpg,maps/val/COCO_val2014_000000567740.png
567881,val,images/images/val/COCO_val2014_000000567881.jpg,maps/val/COCO_val2014_000000567881.png
568004,val,images/images/val/COCO_val2014_000000568004.jpg,maps/val/COCO_val2014_000000568004.png
568041,val,images/images/val/COCO_val2014_000000568041.jpg,maps/val/COCO_val2014_000000568041.png
568115,val,images/images/val/COCO_val2014_000000568115.jpg,maps/val/COCO_val2014_000000568115.png
568132,val,images/images/val/COCO_val2014_000000568132.jpg,maps/val/COCO_val2014_000000568132.png
568281,val,images/images/val/COCO_val2014_000000568281.jpg,maps/val/COCO_val2014_000000568281.png
568398,val,images/images/val/COCO_val2014_000000568398.jpg,maps/val/COCO_val2014_000000568398.png
568426,val,images/images/val/COCO_val2014_000000568426.jpg,maps/val/COCO_val2014_000000568426.png
568879,val,images/images/val/COCO_val2014_000000568879.jpg,maps/val/COCO_val2014_000000568879.png
569,val,images/images/val/COCO_val2014_000000000569.jpg,maps/val/COCO_val2014_000000000569.png
569001,val,images/images/val/COCO_val2014_000000569001.jpg,maps/val/COCO_val2014_000000569001.png
569059,val,images/images/val/COCO_val2014_000000569059.jpg,maps/val/COCO_val2014_000000569059.png
569251,val,images/images/val/COCO_val2014_000000569251.jpg,maps/val/COCO_val2014_000000569251.png
569274,val,images/images/val/COCO_val2014_000000569274.jpg,maps/val/COCO_val2014_000000569274.png
569319,val,images/images/val/COCO_val2014_000000569319.jpg,maps/val/COCO_val2014_000000569319.png
569450,val,images/images/val/COCO_val2014_000000569450.jpg,maps/val/COCO_val2014_000000569450.png
569543,val,images/images/val/COCO_val2014_000000569543.jpg,maps/val/COCO_val2014_000000569543.png
56960,val,images/images/val/COCO_val2014_000000056960.jpg,maps/val/COCO_val2014_000000056960.png
569618,val,images/images/val/COCO_val2014_000000569618.jpg,maps/val/COCO_val2014_000000569618.png
569722,val,images/images/val/COCO_val2014_000000569722.jpg,maps/val/COCO_val2014_000000569722.png
569801,val,images/images/val/COCO_val2014_000000569801.jpg,maps/val/COCO_val2014_000000569801.png
569900,val,images/images/val/COCO_val2014_000000569900.jpg,maps/val/COCO_val2014_000000569900.png
570022,val,images/images/val/COCO_val2014_000000570022.jpg,maps/val/COCO_val2014_000000570022.png
570179,val,images/images/val/COCO_val2014_000000570179.jpg,maps/val/COCO_val2014_000000570179.png
570456,val,images/images/val/COCO_val2014_000000570456.jpg,maps/val/COCO_val2014_000000570456.png
570465,val,images/images/val/COCO_val2014_000000570465.jpg,maps/val/COCO_val2014_000000570465.png
570515,val,images/images/val/COCO_val2014_000000570515.jpg,maps/val/COCO_val2014_000000570515.png
570548,val,images/images/val/COCO_val2014_000000570548.jpg,maps/val/COCO_val2014_000000570548.png
570659,val,images/images/val/COCO_val2014_000000570659.jpg,maps/val/COCO_val2014_000000570659.png
570688,val,images/images/val/COCO_val2014_000000570688.jpg,maps/val/COCO_val2014_000000570688.png
570773,val,images/images/val/COCO_val2014_000000570773.jpg,maps/val/COCO_val2014_000000570773.png
570810,val,images/images/val/COCO_val2014_000000570810.jpg,maps/val/COCO_val2014_000000570810.png
570952,val,images/images/val/COCO_val2014_000000570952.jpg,maps/val/COCO_val2014_000000570952.png
570981,val,images/images/val/COCO_val2014_000000570981.jpg,maps/val/COCO_val2014_000000570981.png
571279,val,images/images/val/COCO_val2014_000000571279.jpg,maps/val/COCO_val2014_000000571279.png
5713,val,images/images/val/COCO_val2014_000000005713.jpg,maps/val/COCO_val2014_000000005713.png
571450,val,images/images/val/COCO_val2014_000000571450.jpg,maps/val/COCO_val2014_000000571450.png
571544,val,images/images/val/COCO_val2014_000000571544.jpg,maps/val/COCO_val2014_000000571544.png
571598,val,images/images/val/COCO_val2014_000000571598.jpg,maps/val/COCO_val2014_000000571598.png
572260,val,images/images/val/COCO_val2014_000000572260.jpg,maps/val/COCO_val2014_000000572260.png
572453,val,images/images/val/COCO_val2014_000000572453.jpg,maps/val/COCO_val2014_000000572453.png
572499,val,images/images/val/COCO_val2014_000000572499.jpg,maps/val/COCO_val2014_000000572499.png
572790,val,images/images/val/COCO_val2014_000000572790.jpg,maps/val/COCO_val2014_000000572790.png
572825,val,images/images/val/COCO_val2014_000000572825.jpg,maps/val/COCO_val2014_000000572825.png
572900,val,images/images/val/COCO_val2014_000000572900.jpg,maps/val/COCO_val2014_000000572900.png
573258,val,images/images/val/COCO_val2014_000000573258.jpg,maps/val/COCO_val2014_000000573258.png
573300,val,images/images/val/COCO_val2014_000000573300.jpg,maps/val/COCO_val2014_000000573300.png
573320,val,images/images/val/COCO_val2014_000000573320.jpg,maps/val/COCO_val2014_000000573320.png
573349,val,images/images/val/COCO_val2014_000000573349.jpg,maps/val/COCO_val2014_000000573349.png
573605,val,images/images/val/COCO_val2014_000000573605.jpg,maps/val/COCO_val2014_000000573605.png
57363,val,images/images/val/COCO_val2014_000000057363.jpg,maps/val/COCO_val2014_000000057363.png
573750,val,images/images/val/COCO_val2014_000000573750.jpg,maps/val/COCO_val2014_000000573750.png
573753,val,images/images/val/COCO_val2014_000000573753.jpg,maps/val/COCO_val2014_000000573753.png
573930,val,images/images/val/COCO_val2014_000000573930.jpg,maps/val/COCO_val2014_000000573930.png
573935,val,images/images/val/COCO_val2014_000000573935.jpg,maps/val/COCO_val2014_000000573935.png
574108,val,images/images/val/COCO_val2014_000000574108.jpg,maps/val/COCO_val2014_000000574108.png
574145,val,images/images/val/COCO_val2014_000000574145.jpg,maps/val/COCO_val2014_000000574145.png
574250,val,images/images/val/COCO_val2014_000000574250.jpg,maps/val/COCO_val2014_000000574250.png
574315,val,images/images/val/COCO_val2014_000000574315.jpg,maps/val/COCO_val2014_000000574315.png
574332,val,images/images/val/COCO_val2014_000000574332.jpg,maps/val/COCO_val2014_000000574332.png
574350,val,images/images/val/COCO_val2014_000000574350.jpg,maps/val/COCO_val2014_000000574350.png
574424,val,images/images/val/COCO_val2014_000000574424.jpg,maps/val/COCO_val2014_000000574424.png
574675,val,images/images/val/COCO_val2014_000000574675.jpg,maps/val/COCO_val2014_000000574675.png
574845,val,images/images/val/COCO_val2014_000000574845.jpg,maps/val/COCO_val2014_000000574845.png
575051,val,images/images/val/COCO_val2014_000000575051.jpg,maps/val/COCO_val2014_000000575051.png
57508,val,images/images/val/COCO_val2014_000000057508.jpg,maps/val/COCO_val2014_000000057508.png
575135,val,images/images/val/COCO_val2014_000000575135.jpg,maps/val/COCO_val2014_000000575135.png
575367,val,images/images/val/COCO_val2014_000000575367.jpg,maps/val/COCO_val2014_000000575367.png
57542,val,images/images/val/COCO_val2014_000000057542.jpg,maps/val/COCO_val2014_000000057542.png
575441,val,images/images/val/COCO_val2014_000000575441.jpg,maps/val/COCO_val2014_000000575441.png
575719,val,images/images/val/COCO_val2014_000000575719.jpg,maps/val/COCO_val2014_000000575719.png
575834,val,images/images/val/COCO_val2014_000000575834.jpg,maps/val/COCO_val2014_000000575834.png
575915,val,images/images/val/COCO_val2014_000000575915.jpg,maps/val/COCO_val2014_000000575915.png
575970,val,images/images/val/COCO_val2014_000000575970.jpg,maps/val/COCO_val2014_000000575970.png
576222,val,images/images/val/COCO_val2014_000000576222.jpg,maps/val/COCO_val2014_000000576222.png
57672,val,images/images/val/COCO_val2014_000000057672.jpg,maps/val/COCO_val2014_000000057672.png
577077,val,images/images/val/COCO_val2014_000000577077.jpg,maps/val/COCO_val2014_000000577077.png
577128,val,images/images/val/COCO_val2014_000000577128.jpg,maps/val/COCO_val2014_000000577128.png
577169,val,images/images/val/COCO_val2014_000000577169.jpg,maps/val/COCO_val2014_000000577169.png
577614,val,images/images/val/COCO_val2014_000000577614.jpg,maps/val/COCO_val2014_000000577614.png
577654,val,images/images/val/COCO_val2014_000000577654.jpg,maps/val/COCO_val2014_000000577654.png
577783,val,images/images/val/COCO_val2014_000000577783.jpg,maps/val/COCO_val2014_000000577783.png
577858,val,images/images/val/COCO_val2014_000000577858.jpg,maps/val/COCO_val2014_000000577858.png
577877,val,images/images/val/COCO_val2014_000000577877.jpg,maps/val/COCO_val2014_000000577877.png
577924,val,images/images/val/COCO_val2014_000000577924.jpg,maps/val/COCO_val2014_000000577924.png
577995,val,images/images/val/COCO_val2014_000000577995.jpg,maps/val/COCO_val2014_000000577995.png
578107,val,images/images/val/COCO_val2014_000000578107.jpg,maps/val/COCO_val2014_000000578107.png
578210,val,images/images/val/COCO_val2014_000000578210.jpg,maps/val/COCO_val2014_000000578210.png
578225,val,images/images/val/COCO_val2014_000000578225.jpg,maps/val/COCO_val2014_000000578225.png
57827,val,images/images/val/COCO_val2014_000000057827.jpg,maps/val/COCO_val2014_000000057827.png
578324,val,images/images/val/COCO_val2014_000000578324.jpg,maps/val/COCO_val2014_000000578324.png
578343,val,images/images/val/COCO_val2014_000000578343.jpg,maps/val/COCO_val2014_000000578343.png
578347,val,images/images/val/COCO_val2014_000000578347.jpg,maps/val/COCO_val2014_000000578347.png
578391,val,images/images/val/COCO_val2014_000000578391.jpg,maps/val/COCO_val2014_000000578391.png
578489,val,images/images/val/COCO_val2014_000000578489.jpg,maps/val/COCO_val2014_000000578489.png
578498,val,images/images/val/COCO_val2014_000000578498.jpg,maps/val/COCO_val2014_000000578498.png
578524,val,images/images/val/COCO_val2014_000000578524.jpg,maps/val/COCO_val2014_000000578524.png
57878,val,images/images/val/COCO_val2014_000000057878.jpg,maps/val/COCO_val2014_000000057878.png
578813,val,images/images/val/COCO_val2014_000000578813.jpg,maps/val/COCO_val2014_000000578813.png
578848,val,images/images/val/COCO_val2014_000000578848.jpg,maps/val/COCO_val2014_000000578848.png
578962,val,images/images/val/COCO_val2014_000000578962.jpg,maps/val/COCO_val2014_000000578962.png
578974,val,images/images/val/COCO_val2014_000000578974.jpg,maps/val/COCO_val2014_000000578974.png
57904,val,images/images/val/COCO_val2014_000000057904.jpg,maps/val/COCO_val2014_000000057904.png
579158,val,images/images/val/COCO_val2014_000000579158.jpg,maps/val/COCO_val2014_000000579158.png
579226,val,images/images/val/COCO_val2014_000000579226.jpg,maps/val/COCO_val2014_000000579226.png
579303,val,images/images/val/COCO_val2014_000000579303.jpg,maps/val/COCO_val2014_000000579303.png
579648,val,images/images/val/COCO_val2014_000000579648.jpg,maps/val/COCO_val2014_000000579648.png
579666,val,images/images/val/COCO_val2014_000000579666.jpg,maps/val/COCO_val2014_000000579666.png
579815,val,images/images/val/COCO_val2014_000000579815.jpg,maps/val/COCO_val2014_000000579815.png
579822,val,images/images/val/COCO_val2014_000000579822.jpg,maps/val/COCO_val2014_000000579822.png
580248,val,images/images/val/COCO_val2014_000000580248.jpg,maps/val/COCO_val2014_000000580248.png
580388,val,images/images/val/COCO_val2014_000000580388.jpg,maps/val/COCO_val2014_000000580388.png
580555,val,images/images/val/COCO_val2014_000000580555.jpg,maps/val/COCO_val2014_000000580555.png
580607,val,images/images/val/COCO_val2014_000000580607.jpg,maps/val/COCO_val2014_000000580607.png
580704,val,images/images/val/COCO_val2014_000000580704.jpg,maps/val/COCO_val2014_000000580704.png
580953,val,images/images/val/COCO_val2014_000000580953.jpg,maps/val/COCO_val2014_000000580953.png
581415,val,images/images/val/COCO_val2014_000000581415.jpg,maps/val/COCO_val2014_000000581415.png
581451,val,images/images/val/COCO_val2014_000000581451.jpg,maps/val/COCO_val2014_000000581451.png
581501,val,images/images/val/COCO_val2014_000000581501.jpg,maps/val/COCO_val2014_000000581501.png
581593,val,images/images/val/COCO_val2014_000000581593.jpg,maps/val/COCO_val2014_000000581593.png
5816,val,images/images/val/COCO_val2014_000000005816.jpg,maps/val/COCO_val2014_000000005816.png
581887,val,images/images/val/COCO_val2014_000000581887.jpg,maps/val/COCO_val2014_000000581887.png
581899,val,images/images/val/COCO_val2014_000000581899.jpg,maps/val/COCO_val2014_000000581899.png
58254,val,images/images/val/COCO_val2014_000000058254.jpg,maps/val/COCO_val2014_000000058254.png
58304,val,images/images/val/COCO_val2014_000000058304.jpg,maps/val/COCO_val2014_000000058304.png
58344,val,images/images/val/COCO_val2014_000000058344.jpg,maps/val/COCO_val2014_000000058344.png
58350,val,images/images/val/COCO_val2014_000000058350.jpg,maps/val/COCO_val2014_000000058350.png
58569,val,images/images/val/COCO_val2014_000000058569.jpg,maps/val/COCO_val2014_000000058569.png
58690,val,images/images/val/COCO_val2014_000000058690.jpg,maps/val/COCO_val2014_000000058690.png
58886,val,images/images/val/COCO_val2014_000000058886.jpg,maps/val/COCO_val2014_000000058886.png
589,val,images/images/val/COCO_val2014_000000000589.jpg,maps/val/COCO_val2014_000000000589.png
58937,val,images/images/val/COCO_val2014_000000058937.jpg,maps/val/COCO_val2014_000000058937.png
59000,val,images/images/val/COCO_val2014_000000059000.jpg,maps/val/COCO_val2014_000000059000.png
59015,val,images/images/val/COCO_val2014_000000059015.jpg,maps/val/COCO_val2014_000000059015.png
59201,val,images/images/val/COCO_val2014_000000059201.jpg,maps/val/COCO_val2014_000000059201.png
59328,val,images/images/val/COCO_val2014_000000059328.jpg,maps/val/COCO_val2014_000000059328.png
59383,val,images/images/val/COCO_val2014_000000059383.jpg,maps/val/COCO_val2014_000000059383.png
