sample_id,project_split,official_split,image_relpath,map_relpath
478741,train,train,images/images/train/COCO_train2014_000000478741.jpg,maps/train/COCO_train2014_000000478741.png
47877,train,train,images/images/train/COCO_train2014_000000047877.jpg,maps/train/COCO_train2014_000000047877.png
478833,train,train,images/images/train/COCO_train2014_000000478833.jpg,maps/train/COCO_train2014_000000478833.png
478835,train,train,images/images/train/COCO_train2014_000000478835.jpg,maps/train/COCO_train2014_000000478835.png
478845,train,train,images/images/train/COCO_train2014_000000478845.jpg,maps/train/COCO_train2014_000000478845.png
479035,train,train,images/images/train/COCO_train2014_000000479035.jpg,maps/train/COCO_train2014_000000479035.png
47907,train,train,images/images/train/COCO_train2014_000000047907.jpg,maps/train/COCO_train2014_000000047907.png
47909,train,train,images/images/train/COCO_train2014_000000047909.jpg,maps/train/COCO_train2014_000000047909.png
47928,train,train,images/images/train/COCO_train2014_000000047928.jpg,maps/train/COCO_train2014_000000047928.png
479360,train,train,images/images/train/COCO_train2014_000000479360.jpg,maps/train/COCO_train2014_000000479360.png
479390,train,train,images/images/train/COCO_train2014_000000479390.jpg,maps/train/COCO_train2014_000000479390.png
4794,train,train,images/images/train/COCO_train2014_000000004794.jpg,maps/train/COCO_train2014_000000004794.png
47949,train,train,images/images/train/COCO_train2014_000000047949.jpg,maps/train/COCO_train2014_000000047949.png
479501,train,train,images/images/train/COCO_train2014_000000479501.jpg,maps/train/COCO_train2014_000000479501.png
47952,train,train,images/images/train/COCO_train2014_000000047952.jpg,maps/train/COCO_train2014_000000047952.png
479595,train,train,images/images/train/COCO_train2014_000000479595.jpg,maps/train/COCO_train2014_000000479595.png
479608,train,train,images/images/train/COCO_train2014_000000479608.jpg,maps/train/COCO_train2014_000000479608.png
479729,train,train,images/images/train/COCO_train2014_000000479729.jpg,maps/train/COCO_train2014_000000479729.png
47974,train,train,images/images/train/COCO_train2014_000000047974.jpg,maps/train/COCO_train2014_000000047974.png
479867,train,train,images/images/train/COCO_train2014_000000479867.jpg,maps/train/COCO_train2014_000000479867.png
479935,train,train,images/images/train/COCO_train2014_000000479935.jpg,maps/train/COCO_train2014_000000479935.png
48001,train,train,images/images/train/COCO_train2014_000000048001.jpg,maps/train/COCO_train2014_000000048001.png
480082,train,train,images/images/train/COCO_train2014_000000480082.jpg,maps/train/COCO_train2014_000000480082.png
480121,train,train,images/images/train/COCO_train2014_000000480121.jpg,maps/train/COCO_train2014_000000480121.png
480153,train,train,images/images/train/COCO_train2014_000000480153.jpg,maps/train/COCO_train2014_000000480153.png
480161,train,train,images/images/train/COCO_train2014_000000480161.jpg,maps/train/COCO_train2014_000000480161.png
480196,train,train,images/images/train/COCO_train2014_000000480196.jpg,maps/train/COCO_train2014_000000480196.png
480241,train,train,images/images/train/COCO_train2014_000000480241.jpg,maps/train/COCO_train2014_000000480241.png
480295,train,train,images/images/train/COCO_train2014_000000480295.jpg,maps/train/COCO_train2014_000000480295.png
48047,train,train,images/images/train/COCO_train2014_000000048047.jpg,maps/train/COCO_train2014_000000048047.png
480487,train,train,images/images/train/COCO_train2014_000000480487.jpg,maps/train/COCO_train2014_000000480487.png
480566,train,train,images/images/train/COCO_train2014_000000480566.jpg,maps/train/COCO_train2014_000000480566.png
480661,train,train,images/images/train/COCO_train2014_000000480661.jpg,maps/train/COCO_train2014_000000480661.png
480723,train,train,images/images/train/COCO_train2014_000000480723.jpg,maps/train/COCO_train2014_000000480723.png
480728,train,train,images/images/train/COCO_train2014_000000480728.jpg,maps/train/COCO_train2014_000000480728.png
480741,train,train,images/images/train/COCO_train2014_000000480741.jpg,maps/train/COCO_train2014_000000480741.png
480779,train,train,images/images/train/COCO_train2014_000000480779.jpg,maps/train/COCO_train2014_000000480779.png
480792,train,train,images/images/train/COCO_train2014_000000480792.jpg,maps/train/COCO_train2014_000000480792.png
480797,train,train,images/images/train/COCO_train2014_000000480797.jpg,maps/train/COCO_train2014_000000480797.png
480820,train,train,images/images/train/COCO_train2014_000000480820.jpg,maps/train/COCO_train2014_000000480820.png
480843,train,train,images/images/train/COCO_train2014_000000480843.jpg,maps/train/COCO_train2014_000000480843.png
480890,train,train,images/images/train/COCO_train2014_000000480890.jpg,maps/train/COCO_train2014_000000480890.png
480950,train,train,images/images/train/COCO_train2014_000000480950.jpg,maps/train/COCO_train2014_000000480950.png
480991,train,train,images/images/train/COCO_train2014_000000480991.jpg,maps/train/COCO_train2014_000000480991.png
481002,train,train,images/images/train/COCO_train2014_000000481002.jpg,maps/train/COCO_train2014_000000481002.png
481039,train,train,images/images/train/COCO_train2014_000000481039.jpg,maps/train/COCO_train2014_000000481039.png
481091,train,train,images/images/train/COCO_train2014_000000481091.jpg,maps/train/COCO_train2014_000000481091.png
481099,train,train,images/images/train/COCO_train2014_000000481099.jpg,maps/train/COCO_train2014_000000481099.png
481101,train,train,images/images/train/COCO_train2014_000000481101.jpg,maps/train/COCO_train2014_000000481101.png
48126,train,train,images/images/train/COCO_train2014_000000048126.jpg,maps/train/COCO_train2014_000000048126.png
481292,train,train,images/images/train/COCO_train2014_000000481292.jpg,maps/train/COCO_train2014_000000481292.png
481298,train,train,images/images/train/COCO_train2014_000000481298.jpg,maps/train/COCO_train2014_000000481298.png
481357,train,train,images/images/train/COCO_train2014_000000481357.jpg,maps/train/COCO_train2014_000000481357.png
481407,train,train,images/images/train/COCO_train2014_000000481407.jpg,maps/train/COCO_train2014_000000481407.png
481441,train,train,images/images/train/COCO_train2014_000000481441.jpg,maps/train/COCO_train2014_000000481441.png
48150,train,train,images/images/train/COCO_train2014_000000048150.jpg,maps/train/COCO_train2014_000000048150.png
481506,train,train,images/images/train/COCO_train2014_000000481506.jpg,maps/train/COCO_train2014_000000481506.png
481524,train,train,images/images/train/COCO_train2014_000000481524.jpg,maps/train/COCO_train2014_000000481524.png
481553,train,train,images/images/train/COCO_train2014_000000481553.jpg,maps/train/COCO_train2014_000000481553.png
481689,train,train,images/images/train/COCO_train2014_000000481689.jpg,maps/train/COCO_train2014_000000481689.png
481732,train,train,images/images/train/COCO_train2014_000000481732.jpg,maps/train/COCO_train2014_000000481732.png
481796,train,train,images/images/train/COCO_train2014_000000481796.jpg,maps/train/COCO_train2014_000000481796.png
481810,train,train,images/images/train/COCO_train2014_000000481810.jpg,maps/train/COCO_train2014_000000481810.png
481841,train,train,images/images/train/COCO_train2014_000000481841.jpg,maps/train/COCO_train2014_000000481841.png
481879,train,train,images/images/train/COCO_train2014_000000481879.jpg,maps/train/COCO_train2014_000000481879.png
481971,train,train,images/images/train/COCO_train2014_000000481971.jpg,maps/train/COCO_train2014_000000481971.png
4820,train,train,images/images/train/COCO_train2014_000000004820.jpg,maps/train/COCO_train2014_000000004820.png
482049,train,train,images/images/train/COCO_train2014_000000482049.jpg,maps/train/COCO_train2014_000000482049.png
482084,train,train,images/images/train/COCO_train2014_000000482084.jpg,maps/train/COCO_train2014_000000482084.png
482127,train,train,images/images/train/COCO_train2014_000000482127.jpg,maps/train/COCO_train2014_000000482127.png
482148,train,train,images/images/train/COCO_train2014_000000482148.jpg,maps/train/COCO_train2014_000000482148.png
482191,train,train,images/images/train/COCO_train2014_000000482191.jpg,maps/train/COCO_train2014_000000482191.png
482196,train,train,images/images/train/COCO_train2014_000000482196.jpg,maps/train/COCO_train2014_000000482196.png
482197,train,train,images/images/train/COCO_train2014_000000482197.jpg,maps/train/COCO_train2014_000000482197.png
48220,train,train,images/images/train/COCO_train2014_000000048220.jpg,maps/train/COCO_train2014_000000048220.png
482234,train,train,images/images/train/COCO_train2014_000000482234.jpg,maps/train/COCO_train2014_000000482234.png
482296,train,train,images/images/train/COCO_train2014_000000482296.jpg,maps/train/COCO_train2014_000000482296.png
4823,train,train,images/images/train/COCO_train2014_000000004823.jpg,maps/train/COCO_train2014_000000004823.png
482371,train,train,images/images/train/COCO_train2014_000000482371.jpg,maps/train/COCO_train2014_000000482371.png
482439,train,train,images/images/train/COCO_train2014_000000482439.jpg,maps/train/COCO_train2014_000000482439.png
482472,train,train,images/images/train/COCO_train2014_000000482472.jpg,maps/train/COCO_train2014_000000482472.png
482545,train,train,images/images/train/COCO_train2014_000000482545.jpg,maps/train/COCO_train2014_000000482545.png
482728,train,train,images/images/train/COCO_train2014_000000482728.jpg,maps/train/COCO_train2014_000000482728.png
482841,train,train,images/images/train/COCO_train2014_000000482841.jpg,maps/train/COCO_train2014_000000482841.png
4830,train,train,images/images/train/COCO_train2014_000000004830.jpg,maps/train/COCO_train2014_000000004830.png
483070,train,train,images/images/train/COCO_train2014_000000483070.jpg,maps/train/COCO_train2014_000000483070.png
483083,train,train,images/images/train/COCO_train2014_000000483083.jpg,maps/train/COCO_train2014_000000483083.png
483187,train,train,images/images/train/COCO_train2014_000000483187.jpg,maps/train/COCO_train2014_000000483187.png
483205,train,train,images/images/train/COCO_train2014_000000483205.jpg,maps/train/COCO_train2014_000000483205.png
483261,train,train,images/images/train/COCO_train2014_000000483261.jpg,maps/train/COCO_train2014_000000483261.png
483377,train,train,images/images/train/COCO_train2014_000000483377.jpg,maps/train/COCO_train2014_000000483377.png
483378,train,train,images/images/train/COCO_train2014_000000483378.jpg,maps/train/COCO_train2014_000000483378.png
483425,train,train,images/images/train/COCO_train2014_000000483425.jpg,maps/train/COCO_train2014_000000483425.png
483458,train,train,images/images/train/COCO_train2014_000000483458.jpg,maps/train/COCO_train2014_000000483458.png
483489,train,train,images/images/train/COCO_train2014_000000483489.jpg,maps/train/COCO_train2014_000000483489.png
483611,train,train,images/images/train/COCO_train2014_000000483611.jpg,maps/train/COCO_train2014_000000483611.png
483646,train,train,images/images/train/COCO_train2014_000000483646.jpg,maps/train/COCO_train2014_000000483646.png
483677,train,train,images/images/train/COCO_train2014_000000483677.jpg,maps/train/COCO_train2014_000000483677.png
483752,train,train,images/images/train/COCO_train2014_000000483752.jpg,maps/train/COCO_train2014_000000483752.png
483757,train,train,images/images/train/COCO_train2014_000000483757.jpg,maps/train/COCO_train2014_000000483757.png
483794,train,train,images/images/train/COCO_train2014_000000483794.jpg,maps/train/COCO_train2014_000000483794.png
483795,train,train,images/images/train/COCO_train2014_000000483795.jpg,maps/train/COCO_train2014_000000483795.png
483996,train,train,images/images/train/COCO_train2014_000000483996.jpg,maps/train/COCO_train2014_000000483996.png
484019,train,train,images/images/train/COCO_train2014_000000484019.jpg,maps/train/COCO_train2014_000000484019.png
484136,train,train,images/images/train/COCO_train2014_000000484136.jpg,maps/train/COCO_train2014_000000484136.png
484171,train,train,images/images/train/COCO_train2014_000000484171.jpg,maps/train/COCO_train2014_000000484171.png
484201,train,train,images/images/train/COCO_train2014_000000484201.jpg,maps/train/COCO_train2014_000000484201.png
484281,train,train,images/images/train/COCO_train2014_000000484281.jpg,maps/train/COCO_train2014_000000484281.png
484282,train,train,images/images/train/COCO_train2014_000000484282.jpg,maps/train/COCO_train2014_000000484282.png
484302,train,train,images/images/train/COCO_train2014_000000484302.jpg,maps/train/COCO_train2014_000000484302.png
484336,train,train,images/images/train/COCO_train2014_000000484336.jpg,maps/train/COCO_train2014_000000484336.png
484341,train,train,images/images/train/COCO_train2014_000000484341.jpg,maps/train/COCO_train2014_000000484341.png
484344,train,train,images/images/train/COCO_train2014_000000484344.jpg,maps/train/COCO_train2014_000000484344.png
484386,train,train,images/images/train/COCO_train2014_000000484386.jpg,maps/train/COCO_train2014_000000484386.png
484476,train,train,images/images/train/COCO_train2014_000000484476.jpg,maps/train/COCO_train2014_000000484476.png
484506,train,train,images/images/train/COCO_train2014_000000484506.jpg,maps/train/COCO_train2014_000000484506.png
484650,train,train,images/images/train/COCO_train2014_000000484650.jpg,maps/train/COCO_train2014_000000484650.png
484690,train,train,images/images/train/COCO_train2014_000000484690.jpg,maps/train/COCO_train2014_000000484690.png
484739,train,train,images/images/train/COCO_train2014_000000484739.jpg,maps/train/COCO_train2014_000000484739.png
484835,train,train,images/images/train/COCO_train2014_000000484835.jpg,maps/train/COCO_train2014_000000484835.png
484843,train,train,images/images/train/COCO_train2014_000000484843.jpg,maps/train/COCO_train2014_000000484843.png
484847,train,train,images/images/train/COCO_train2014_000000484847.jpg,maps/train/COCO_train2014_000000484847.png
485014,train,train,images/images/train/COCO_train2014_000000485014.jpg,maps/train/COCO_train2014_000000485014.png
485025,train,train,images/images/train/COCO_train2014_000000485025.jpg,maps/train/COCO_train2014_000000485025.png
485059,train,train,images/images/train/COCO_train2014_000000485059.jpg,maps/train/COCO_train2014_000000485059.png
485247,train,train,images/images/train/COCO_train2014_000000485247.jpg,maps/train/COCO_train2014_000000485247.png
485317,train,train,images/images/train/COCO_train2014_000000485317.jpg,maps/train/COCO_train2014_000000485317.png
485342,train,train,images/images/train/COCO_train2014_000000485342.jpg,maps/train/COCO_train2014_000000485342.png
485387,train,train,images/images/train/COCO_train2014_000000485387.jpg,maps/train/COCO_train2014_000000485387.png
485481,train,train,images/images/train/COCO_train2014_000000485481.jpg,maps/train/COCO_train2014_000000485481.png
485484,train,train,images/images/train/COCO_train2014_000000485484.jpg,maps/train/COCO_train2014_000000485484.png
485526,train,train,images/images/train/COCO_train2014_000000485526.jpg,maps/train/COCO_train2014_000000485526.png
485595,train,train,images/images/train/COCO_train2014_000000485595.jpg,maps/train/COCO_train2014_000000485595.png
485605,train,train,images/images/train/COCO_train2014_000000485605.jpg,maps/train/COCO_train2014_000000485605.png
485755,train,train,images/images/train/COCO_train2014_000000485755.jpg,maps/train/COCO_train2014_000000485755.png
485788,train,train,images/images/train/COCO_train2014_000000485788.jpg,maps/train/COCO_train2014_000000485788.png
485856,train,train,images/images/train/COCO_train2014_000000485856.jpg,maps/train/COCO_train2014_000000485856.png
485926,train,train,images/images/train/COCO_train2014_000000485926.jpg,maps/train/COCO_train2014_000000485926.png
48595,train,train,images/images/train/COCO_train2014_000000048595.jpg,maps/train/COCO_train2014_000000048595.png
485954,train,train,images/images/train/COCO_train2014_000000485954.jpg,maps/train/COCO_train2014_000000485954.png
486045,train,train,images/images/train/COCO_train2014_000000486045.jpg,maps/train/COCO_train2014_000000486045.png
486066,train,train,images/images/train/COCO_train2014_000000486066.jpg,maps/train/COCO_train2014_000000486066.png
486123,train,train,images/images/train/COCO_train2014_000000486123.jpg,maps/train/COCO_train2014_000000486123.png
486159,train,train,images/images/train/COCO_train2014_000000486159.jpg,maps/train/COCO_train2014_000000486159.png
486257,train,train,images/images/train/COCO_train2014_000000486257.jpg,maps/train/COCO_train2014_000000486257.png
486262,train,train,images/images/train/COCO_train2014_000000486262.jpg,maps/train/COCO_train2014_000000486262.png
486298,train,train,images/images/train/COCO_train2014_000000486298.jpg,maps/train/COCO_train2014_000000486298.png
486376,train,train,images/images/train/COCO_train2014_000000486376.jpg,maps/train/COCO_train2014_000000486376.png
486449,train,train,images/images/train/COCO_train2014_000000486449.jpg,maps/train/COCO_train2014_000000486449.png
486545,train,train,images/images/train/COCO_train2014_000000486545.jpg,maps/train/COCO_train2014_000000486545.png
486555,train,train,images/images/train/COCO_train2014_000000486555.jpg,maps/train/COCO_train2014_000000486555.png
486567,train,train,images/images/train/COCO_train2014_000000486567.jpg,maps/train/COCO_train2014_000000486567.png
48658,train,train,images/images/train/COCO_train2014_000000048658.jpg,maps/train/COCO_train2014_000000048658.png
486609,train,train,images/images/train/COCO_train2014_000000486609.jpg,maps/train/COCO_train2014_000000486609.png
486650,train,train,images/images/train/COCO_train2014_000000486650.jpg,maps/train/COCO_train2014_000000486650.png
486732,train,train,images/images/train/COCO_train2014_000000486732.jpg,maps/train/COCO_train2014_000000486732.png
486789,train,train,images/images/train/COCO_train2014_000000486789.jpg,maps/train/COCO_train2014_000000486789.png
487011,train,train,images/images/train/COCO_train2014_000000487011.jpg,maps/train/COCO_train2014_000000487011.png
487033,train,train,images/images/train/COCO_train2014_000000487033.jpg,maps/train/COCO_train2014_000000487033.png
487036,train,train,images/images/train/COCO_train2014_000000487036.jpg,maps/train/COCO_train2014_000000487036.png
487061,train,train,images/images/train/COCO_train2014_000000487061.jpg,maps/train/COCO_train2014_000000487061.png
48710,train,train,images/images/train/COCO_train2014_000000048710.jpg,maps/train/COCO_train2014_000000048710.png
487139,train,train,images/images/train/COCO_train2014_000000487139.jpg,maps/train/COCO_train2014_000000487139.png
487167,train,train,images/images/train/COCO_train2014_000000487167.jpg,maps/train/COCO_train2014_000000487167.png
487288,train,train,images/images/train/COCO_train2014_000000487288.jpg,maps/train/COCO_train2014_000000487288.png
48733,train,train,images/images/train/COCO_train2014_000000048733.jpg,maps/train/COCO_train2014_000000048733.png
487378,train,train,images/images/train/COCO_train2014_000000487378.jpg,maps/train/COCO_train2014_000000487378.png
487392,train,train,images/images/train/COCO_train2014_000000487392.jpg,maps/train/COCO_train2014_000000487392.png
487462,train,train,images/images/train/COCO_train2014_000000487462.jpg,maps/train/COCO_train2014_000000487462.png
48747,train,train,images/images/train/COCO_train2014_000000048747.jpg,maps/train/COCO_train2014_000000048747.png
487476,train,train,images/images/train/COCO_train2014_000000487476.jpg,maps/train/COCO_train2014_000000487476.png
487486,train,train,images/images/train/COCO_train2014_000000487486.jpg,maps/train/COCO_train2014_000000487486.png
487496,train,train,images/images/train/COCO_train2014_000000487496.jpg,maps/train/COCO_train2014_000000487496.png
487555,train,train,images/images/train/COCO_train2014_000000487555.jpg,maps/train/COCO_train2014_000000487555.png
487559,train,train,images/images/train/COCO_train2014_000000487559.jpg,maps/train/COCO_train2014_000000487559.png
48759,train,train,images/images/train/COCO_train2014_000000048759.jpg,maps/train/COCO_train2014_000000048759.png
487632,train,train,images/images/train/COCO_train2014_000000487632.jpg,maps/train/COCO_train2014_000000487632.png
487766,train,train,images/images/train/COCO_train2014_000000487766.jpg,maps/train/COCO_train2014_000000487766.png
487810,train,train,images/images/train/COCO_train2014_000000487810.jpg,maps/train/COCO_train2014_000000487810.png
487825,train,train,images/images/train/COCO_train2014_000000487825.jpg,maps/train/COCO_train2014_000000487825.png
487840,train,train,images/images/train/COCO_train2014_000000487840.jpg,maps/train/COCO_train2014_000000487840.png
487851,train,train,images/images/train/COCO_train2014_000000487851.jpg,maps/train/COCO_train2014_000000487851.png
48794,train,train,images/images/train/COCO_train2014_000000048794.jpg,maps/train/COCO_train2014_000000048794.png
488002,train,train,images/images/train/COCO_train2014_000000488002.jpg,maps/train/COCO_train2014_000000488002.png
488014,train,train,images/images/train/COCO_train2014_000000488014.jpg,maps/train/COCO_train2014_000000488014.png
488132,train,train,images/images/train/COCO_train2014_000000488132.jpg,maps/train/COCO_train2014_000000488132.png
488303,train,train,images/images/train/COCO_train2014_000000488303.jpg,maps/train/COCO_train2014_000000488303.png
488363,train,train,images/images/train/COCO_train2014_000000488363.jpg,maps/train/COCO_train2014_000000488363.png
488390,train,train,images/images/train/COCO_train2014_000000488390.jpg,maps/train/COCO_train2014_000000488390.png
488403,train,train,images/images/train/COCO_train2014_000000488403.jpg,maps/train/COCO_train2014_000000488403.png
488726,train,train,images/images/train/COCO_train2014_000000488726.jpg,maps/train/COCO_train2014_000000488726.png
488747,train,train,images/images/train/COCO_train2014_000000488747.jpg,maps/train/COCO_train2014_000000488747.png
488862,train,train,images/images/train/COCO_train2014_000000488862.jpg,maps/train/COCO_train2014_000000488862.png
488880,train,train,images/images/train/COCO_train2014_000000488880.jpg,maps/train/COCO_train2014_000000488880.png
488918,train,train,images/images/train/COCO_train2014_000000488918.jpg,maps/train/COCO_train2014_000000488918.png
488980,train,train,images/images/train/COCO_train2014_000000488980.jpg,maps/train/COCO_train2014_000000488980.png
488990,train,train,images/images/train/COCO_train2014_000000488990.jpg,maps/train/COCO_train2014_000000488990.png
489140,train,train,images/images/train/COCO_train2014_000000489140.jpg,maps/train/COCO_train2014_000000489140.png
489276,train,train,images/images/train/COCO_train2014_000000489276.jpg,maps/train/COCO_train2014_000000489276.png
489279,train,train,images/images/train/COCO_train2014_000000489279.jpg,maps/train/COCO_train2014_000000489279.png
489288,train,train,images/images/train/COCO_train2014_000000489288.jpg,maps/train/COCO_train2014_000000489288.png
489372,train,train,images/images/train/COCO_train2014_000000489372.jpg,maps/train/COCO_train2014_000000489372.png
489374,train,train,images/images/train/COCO_train2014_000000489374.jpg,maps/train/COCO_train2014_000000489374.png
489400,train,train,images/images/train/COCO_train2014_000000489400.jpg,maps/train/COCO_train2014_000000489400.png
489463,train,train,images/images/train/COCO_train2014_000000489463.jpg,maps/train/COCO_train2014_000000489463.png
489476,train,train,images/images/train/COCO_train2014_000000489476.jpg,maps/train/COCO_train2014_000000489476.png
489695,train,train,images/images/train/COCO_train2014_000000489695.jpg,maps/train/COCO_train2014_000000489695.png
48971,train,train,images/images/train/COCO_train2014_000000048971.jpg,maps/train/COCO_train2014_000000048971.png
489734,train,train,images/images/train/COCO_train2014_000000489734.jpg,maps/train/COCO_train2014_000000489734.png
489735,train,train,images/images/train/COCO_train2014_000000489735.jpg,maps/train/COCO_train2014_000000489735.png
489785,train,train,images/images/train/COCO_train2014_000000489785.jpg,maps/train/COCO_train2014_000000489785.png
489827,train,train,images/images/train/COCO_train2014_000000489827.jpg,maps/train/COCO_train2014_000000489827.png
489849,train,train,images/images/train/COCO_train2014_000000489849.jpg,maps/train/COCO_train2014_000000489849.png
489906,train,train,images/images/train/COCO_train2014_000000489906.jpg,maps/train/COCO_train2014_000000489906.png
489958,train,train,images/images/train/COCO_train2014_000000489958.jpg,maps/train/COCO_train2014_000000489958.png
489986,train,train,images/images/train/COCO_train2014_000000489986.jpg,maps/train/COCO_train2014_000000489986.png
489998,train,train,images/images/train/COCO_train2014_000000489998.jpg,maps/train/COCO_train2014_000000489998.png
490102,train,train,images/images/train/COCO_train2014_000000490102.jpg,maps/train/COCO_train2014_000000490102.png
490112,train,train,images/images/train/COCO_train2014_000000490112.jpg,maps/train/COCO_train2014_000000490112.png
49017,train,train,images/images/train/COCO_train2014_000000049017.jpg,maps/train/COCO_train2014_000000049017.png
490261,train,train,images/images/train/COCO_train2014_000000490261.jpg,maps/train/COCO_train2014_000000490261.png
490264,train,train,images/images/train/COCO_train2014_000000490264.jpg,maps/train/COCO_train2014_000000490264.png
490312,train,train,images/images/train/COCO_train2014_000000490312.jpg,maps/train/COCO_train2014_000000490312.png
490328,train,train,images/images/train/COCO_train2014_000000490328.jpg,maps/train/COCO_train2014_000000490328.png
490385,train,train,images/images/train/COCO_train2014_000000490385.jpg,maps/train/COCO_train2014_000000490385.png
490461,train,train,images/images/train/COCO_train2014_000000490461.jpg,maps/train/COCO_train2014_000000490461.png
490496,train,train,images/images/train/COCO_train2014_000000490496.jpg,maps/train/COCO_train2014_000000490496.png
49053,train,train,images/images/train/COCO_train2014_000000049053.jpg,maps/train/COCO_train2014_000000049053.png
490532,train,train,images/images/train/COCO_train2014_000000490532.jpg,maps/train/COCO_train2014_000000490532.png
490570,train,train,images/images/train/COCO_train2014_000000490570.jpg,maps/train/COCO_train2014_000000490570.png
490723,train,train,images/images/train/COCO_train2014_000000490723.jpg,maps/train/COCO_train2014_000000490723.png
49095,train,train,images/images/train/COCO_train2014_000000049095.jpg,maps/train/COCO_train2014_000000049095.png
490993,train,train,images/images/train/COCO_train2014_000000490993.jpg,maps/train/COCO_train2014_000000490993.png
491241,train,train,images/images/train/COCO_train2014_000000491241.jpg,maps/train/COCO_train2014_000000491241.png
491250,train,train,images/images/train/COCO_train2014_000000491250.jpg,maps/train/COCO_train2014_000000491250.png
491272,train,train,images/images/train/COCO_train2014_000000491272.jpg,maps/train/COCO_train2014_000000491272.png
491279,train,train,images/images/train/COCO_train2014_000000491279.jpg,maps/train/COCO_train2014_000000491279.png
491319,train,train,images/images/train/COCO_train2014_000000491319.jpg,maps/train/COCO_train2014_000000491319.png
491330,train,train,images/images/train/COCO_train2014_000000491330.jpg,maps/train/COCO_train2014_000000491330.png
49143,train,train,images/images/train/COCO_train2014_000000049143.jpg,maps/train/COCO_train2014_000000049143.png
491492,train,train,images/images/train/COCO_train2014_000000491492.jpg,maps/train/COCO_train2014_000000491492.png
491525,train,train,images/images/train/COCO_train2014_000000491525.jpg,maps/train/COCO_train2014_000000491525.png
491526,train,train,images/images/train/COCO_train2014_000000491526.jpg,maps/train/COCO_train2014_000000491526.png
491597,train,train,images/images/train/COCO_train2014_000000491597.jpg,maps/train/COCO_train2014_000000491597.png
491628,train,train,images/images/train/COCO_train2014_000000491628.jpg,maps/train/COCO_train2014_000000491628.png
491636,train,train,images/images/train/COCO_train2014_000000491636.jpg,maps/train/COCO_train2014_000000491636.png
491664,train,train,images/images/train/COCO_train2014_000000491664.jpg,maps/train/COCO_train2014_000000491664.png
491801,train,train,images/images/train/COCO_train2014_000000491801.jpg,maps/train/COCO_train2014_000000491801.png
491830,train,train,images/images/train/COCO_train2014_000000491830.jpg,maps/train/COCO_train2014_000000491830.png
491845,train,train,images/images/train/COCO_train2014_000000491845.jpg,maps/train/COCO_train2014_000000491845.png
491936,train,train,images/images/train/COCO_train2014_000000491936.jpg,maps/train/COCO_train2014_000000491936.png
491981,train,train,images/images/train/COCO_train2014_000000491981.jpg,maps/train/COCO_train2014_000000491981.png
49199,train,train,images/images/train/COCO_train2014_000000049199.jpg,maps/train/COCO_train2014_000000049199.png
492040,train,train,images/images/train/COCO_train2014_000000492040.jpg,maps/train/COCO_train2014_000000492040.png
492078,train,train,images/images/train/COCO_train2014_000000492078.jpg,maps/train/COCO_train2014_000000492078.png
492114,train,train,images/images/train/COCO_train2014_000000492114.jpg,maps/train/COCO_train2014_000000492114.png
492131,train,train,images/images/train/COCO_train2014_000000492131.jpg,maps/train/COCO_train2014_000000492131.png
492137,train,train,images/images/train/COCO_train2014_000000492137.jpg,maps/train/COCO_train2014_000000492137.png
492138,train,train,images/images/train/COCO_train2014_000000492138.jpg,maps/train/COCO_train2014_000000492138.png
492156,train,train,images/images/train/COCO_train2014_000000492156.jpg,maps/train/COCO_train2014_000000492156.png
492178,train,train,images/images/train/COCO_train2014_000000492178.jpg,maps/train/COCO_train2014_000000492178.png
492261,train,train,images/images/train/COCO_train2014_000000492261.jpg,maps/train/COCO_train2014_000000492261.png
492268,train,train,images/images/train/COCO_train2014_000000492268.jpg,maps/train/COCO_train2014_000000492268.png
492386,train,train,images/images/train/COCO_train2014_000000492386.jpg,maps/train/COCO_train2014_000000492386.png
492466,train,train,images/images/train/COCO_train2014_000000492466.jpg,maps/train/COCO_train2014_000000492466.png
492478,train,train,images/images/train/COCO_train2014_000000492478.jpg,maps/train/COCO_train2014_000000492478.png
49254,train,train,images/images/train/COCO_train2014_000000049254.jpg,maps/train/COCO_train2014_000000049254.png
492550,train,train,images/images/train/COCO_train2014_000000492550.jpg,maps/train/COCO_train2014_000000492550.png
492627,train,train,images/images/train/COCO_train2014_000000492627.jpg,maps/train/COCO_train2014_000000492627.png
492642,train,train,images/images/train/COCO_train2014_000000492642.jpg,maps/train/COCO_train2014_000000492642.png
492674,train,train,images/images/train/COCO_train2014_000000492674.jpg,maps/train/COCO_train2014_000000492674.png
492684,train,train,images/images/train/COCO_train2014_000000492684.jpg,maps/train/COCO_train2014_000000492684.png
492851,train,train,images/images/train/COCO_train2014_000000492851.jpg,maps/train/COCO_train2014_000000492851.png
492954,train,train,images/images/train/COCO_train2014_000000492954.jpg,maps/train/COCO_train2014_000000492954.png
49301,train,train,images/images/train/COCO_train2014_000000049301.jpg,maps/train/COCO_train2014_000000049301.png
493066,train,train,images/images/train/COCO_train2014_000000493066.jpg,maps/train/COCO_train2014_000000493066.png
493197,train,train,images/images/train/COCO_train2014_000000493197.jpg,maps/train/COCO_train2014_000000493197.png
493252,train,train,images/images/train/COCO_train2014_000000493252.jpg,maps/train/COCO_train2014_000000493252.png
493428,train,train,images/images/train/COCO_train2014_000000493428.jpg,maps/train/COCO_train2014_000000493428.png
